id,price,surface,nbRooms,balcon,annee,garage,price_category,note,city
1651,26000000.0,100.0,3.0,0.0,2024,False,high,5,Marseille
1652,25980044.0,100.2,2.0,,2024,False,high,4,Marseille
1653,26358711.0,84.5,3.0,,2024,True,high,5,Paris
1654,26670800.0,92.0,3.0,0.0,2024,True,high,5,Lyon
1655,27220500.0,78.9,3.0,0.0,2024,True,high,5,Lyon
1656,27545337.0,82.6,1.0,0.0,2024,True,high,5,Lyon
1657,27790835.0,104.7,3.0,0.0,2024,True,high,5,Paris
1658,27887500.0,125.0,3.0,,2024,True,high,5,Paris
1659,28021875.0,101.8,3.0,0.0,2024,True,high,5,Paris
1660,28063627.0,101.5,2.0,0.0,2024,True,high,5,Paris
1661,28090851.0,91.9,3.0,,2024,True,high,5,Lyon
1662,28314293.0,110.9,2.0,,2024,True,high,5,Lyon
1663,28135925.0,91.8,2.0,,2024,True,high,5,Marseille
1664,28464111.0,105.5,3.0,0.0,2024,True,high,5,Marseille
1665,28747018.0,92.95,3.0,0.0,2024,True,high,5,Marseille
1666,28700000.0,100.0,3.0,,2024,False,high,5,Marseille
1667,29000000.0,130.2,4.0,1.0,2024,True,high,5,Paris
1668,28962559.0,114.7,2.0,,2024,True,high,5,Paris
1669,29337000.0,76.2,2.0,0.0,2024,False,high,4,Lyon
1670,29781106.0,90.5,3.0,0.0,2024,False,high,5,Paris
1671,30000000.0,153.0,4.0,0.0,2024,True,normal,4,Marseille
1672,30057050.0,109.1,4.0,0.0,2024,True,high,5,Marseille
1673,30137388.0,106.0,1.0,0.0,2024,True,high,5,Paris
1674,30330000.0,101.1,1.0,,2024,True,high,5,Marseille
1675,30250000.0,125.0,1.0,0.0,2024,True,high,5,Marseille
1676,30634400.0,119.2,1.0,0.0,2024,True,high,5,Paris
1677,30944000.0,96.7,3.0,0.0,2024,True,high,5,Lyon
1678,31339500.0,122.9,1.0,0.0,2024,False,high,4,Lyon
1679,31939006.0,103.2,2.0,0.0,2024,False,high,4,Marseille
1680,32669589.0,121.6,2.0,0.0,2024,True,high,5,Paris
1681,32950000.0,140.0,3.0,0.0,2024,True,high,5,Lyon
1682,34334500.0,99.4,3.0,,2024,False,high,5,Paris
1683,34950000.0,110.0,3.0,1.0,2024,True,high,5,Lyon
1684,35283490.0,124.1,2.0,0.0,2024,True,high,5,Paris
1685,35248767.0,131.2,2.0,0.0,2024,False,high,4,Marseille
1686,35000000.0,100.0,3.0,1.0,2024,True,high,5,Paris
1687,35526096.0,135.4,3.0,,2024,True,high,5,Marseille
1688,35800000.0,124.0,4.0,,2024,True,high,5,Lyon
1689,36267000.0,94.2,3.0,0.0,2024,True,high,5,Paris
1690,37000000.0,122.0,3.0,,2024,True,high,5,Lyon
1691,36999000.0,137.0,3.0,,2024,True,high,5,Lyon
1692,29700000.0,126.0,3.0,,2024,False,high,5,Marseille
1693,20993280.0,78.1,3.0,0.0,2024,True,high,5,Paris
1694,26933429.0,96.96,3.0,,2024,True,high,5,Paris
1695,11100000.0,61.0,2.0,0.0,2024,False,normal,4,Marseille
1696,2938800.0,18.6,1.0,,2024,False,normal,3,Paris
1697,8873865.0,65.01,2.0,0.0,2024,False,low,2,Paris
1698,49945635.0,123.88,3.0,2.0,2024,True,high,5,Paris
1699,25146200.0,129.5,3.0,,2024,True,normal,4,Paris
1700,11940000.0,62.5,3.0,,2024,True,normal,4,Paris
1701,5790000.0,37.6,1.0,1.0,2024,False,normal,3,Marseille
1702,27400000.0,86.0,3.0,,2024,True,high,5,Paris
1703,29587420.0,134.2,1.0,,2024,False,high,4,Marseille
1704,7577020.0,34.1,1.0,1.0,2024,False,high,4,Marseille
1705,9840000.0,77.0,3.0,0.0,2024,False,low,3,Paris
1706,14652936.0,81.36,3.0,,2024,True,normal,4,Lyon
1707,94000000.0,130.3,3.0,,2024,True,scam,2,Paris
1708,2960000.0,18.5,1.0,,2024,False,normal,3,Paris
1709,6300000.0,39.0,1.0,1.0,2024,False,normal,3,Marseille
1710,6950000.0,44.0,2.0,,2024,False,normal,3,Paris
1711,7100000.0,35.5,1.0,,2024,False,high,4,Marseille
1712,8400000.0,51.0,2.0,0.0,2024,False,normal,3,Marseille
1713,9250000.0,34.1,1.0,1.0,2024,False,high,4,Paris
1714,10200000.0,44.3,2.0,1.0,2024,False,high,4,Paris
1715,10950000.0,64.0,3.0,0.0,2024,True,normal,4,Marseille
1716,11700000.0,75.0,3.0,1.0,2024,False,normal,4,Marseille
1717,12300000.0,76.1,3.0,2.0,2024,True,normal,4,Paris
1718,15500000.0,81.4,3.0,,2024,True,normal,4,Paris
1719,15800000.0,50.7,2.0,0.0,2024,True,high,4,Lyon
1720,34700000.0,82.0,3.0,,2024,True,high,5,Marseille
1721,2541000.0,15.4,1.0,,2024,False,normal,3,Paris
1722,3298000.0,19.4,1.0,,2024,False,normal,3,Marseille
1723,4700000.0,38.0,2.0,,2024,False,low,2,Marseille
1724,4800000.0,19.0,1.0,,2024,False,high,4,Marseille
1725,4968000.0,36.8,1.0,0.0,2024,False,low,2,Paris
1726,5096000.0,39.2,1.0,,2024,False,low,2,Marseille
1727,5250000.0,30.0,1.0,1.0,2024,False,normal,3,Paris
1728,6150000.0,32.0,1.0,,2024,False,normal,3,Paris
1729,6194127.0,20.49,1.0,,2024,False,high,4,Paris
1730,6423600.0,26.5,1.0,,2024,False,high,4,Paris
1731,6770775.0,42.45,1.0,0.0,2024,False,normal,3,Paris
1732,6843064.0,26.92,1.0,,2024,False,high,4,Marseille
1733,6980000.0,54.1,2.0,0.0,2024,False,low,2,Paris
1734,39990000.0,90.0,4.0,0.0,2024,True,high,5,Lyon
1735,7450000.0,38.9,1.0,,2024,False,normal,3,Paris
1736,7400000.0,39.0,1.0,0.0,2024,False,normal,3,Paris
1737,7500000.0,34.8,1.0,0.0,2024,False,high,4,Marseille
1738,7500000.0,38.0,1.0,1.0,2024,False,normal,3,Paris
1739,7750000.0,38.67,1.0,,2024,True,high,4,Paris
1740,8398390.0,41.95,1.0,,2024,False,high,4,Marseille
1741,8535830.0,40.9,1.0,1.0,2024,True,high,4,Marseille
1742,8500000.0,37.6,2.0,,2024,True,high,4,Paris
1743,8600000.0,63.0,3.0,0.0,2024,False,low,3,Marseille
1744,8898750.0,37.5,1.0,,2024,True,high,4,Lyon
1745,8900000.0,47.3,2.0,1.0,2024,True,normal,4,Paris
1746,9050000.0,55.7,2.0,0.0,2024,False,normal,3,Paris
1747,9469230.0,43.9,1.0,1.0,2024,False,high,4,Paris
1748,9700000.0,51.6,2.0,1.0,2024,True,normal,4,Paris
1749,9850000.0,40.0,1.0,,2024,True,high,4,Paris
1750,9990000.0,53.0,2.0,,2024,True,normal,4,Marseille
1751,10019880.0,46.8,1.0,,2024,True,high,4,Paris
1752,10290000.0,58.3,2.0,,2024,False,normal,3,Lyon
1753,10300000.0,54.1,2.0,0.0,2024,True,normal,4,Lyon
1754,10579200.0,57.0,2.0,1.0,2024,False,normal,3,Paris
1755,11187750.0,52.5,2.0,,2024,True,high,4,Lyon
1756,11500000.0,41.0,2.0,1.0,2024,True,high,4,Paris
1757,11557352.0,36.66,1.0,,2024,False,high,4,Lyon
1758,12000000.0,50.1,1.0,,2024,False,high,4,Marseille
1759,12200000.0,58.0,2.0,1.0,2024,True,high,4,Paris
1760,12390000.0,64.0,3.0,1.0,2024,False,normal,4,Paris
1761,12591400.0,62.8,2.0,1.0,2024,False,high,4,Lyon
1762,13305760.0,63.97,2.0,,2024,True,high,5,Lyon
1763,13664361.0,59.23,2.0,1.0,2024,True,high,4,Lyon
1764,13900000.0,93.1,3.0,0.0,2024,True,low,4,Paris
1765,14181410.0,79.9,3.0,0.0,2024,True,normal,4,Marseille
1766,14908494.0,81.78,3.0,1.0,2024,False,normal,4,Paris
1767,15700000.0,63.64,2.0,0.0,2024,True,high,5,Paris
1768,16035800.0,81.4,3.0,,2024,True,normal,4,Paris
1769,16100000.0,121.3,3.0,,2024,True,low,4,Paris
1770,16847272.0,95.29,3.0,,2024,False,normal,4,Paris
1771,29587400.0,134.2,1.0,,2024,False,high,4,Paris
1772,18158185.0,46.61,1.0,,2024,True,high,4,Paris
1773,18200000.0,98.0,4.0,0.0,2024,True,normal,4,Marseille
1774,19500000.0,70.0,2.0,,2024,False,high,4,Paris
1775,20500000.0,86.0,3.0,,2024,True,high,5,Lyon
1776,21112128.0,92.2,3.0,,2024,True,high,5,Paris
1777,21767545.0,123.05,4.0,,2024,False,normal,4,Paris
1778,22565400.0,105.2,4.0,,2024,True,high,5,Marseille
1779,24600179.0,75.79,2.0,,2024,True,high,5,Marseille
1780,26450000.0,93.0,3.0,0.0,2024,True,high,5,Lyon
1781,30823885.0,142.1,1.0,,2024,True,high,5,Lyon
1782,31500000.0,112.0,3.0,0.0,2024,True,high,5,Paris
1783,35000000.0,82.1,3.0,,2024,True,high,5,Paris
1784,39000000.0,85.0,2.0,,2024,True,high,5,Lyon
1785,41168685.0,114.45,3.0,1.0,2024,True,high,5,Paris
1786,49473135.0,127.98,4.0,,2024,True,high,5,Paris
1787,104035466.0,208.14,4.0,,2024,True,high,5,Paris
1788,9100000.0,56.3,3.0,1.0,2024,False,normal,4,Paris
1789,13372232.0,59.0,2.0,0.0,2024,True,high,4,Paris
1790,12070800.0,63.0,2.0,1.0,2024,False,normal,4,Marseille
1791,9300000.0,56.6,3.0,,2024,False,normal,4,Marseille
1792,3500000.0,20.0,1.0,,2024,False,normal,3,Paris
1793,8401281.0,46.6,1.0,,2024,False,normal,3,Marseille
1794,8800000.0,52.0,2.0,1.0,2024,True,normal,4,Lyon
1795,8950000.0,55.0,2.0,0.0,2024,False,normal,3,Paris
1796,10750000.0,63.0,3.0,0.0,2024,True,normal,4,Marseille
1797,12200000.0,53.0,2.0,0.0,2024,True,high,4,Lyon
1798,14902839.0,66.43,3.0,0.0,2024,False,high,5,Paris
1799,14800000.0,72.0,3.0,,2024,True,high,5,Marseille
1800,15000000.0,83.9,4.0,0.0,2024,True,normal,4,Marseille
1801,16253930.0,84.7,3.0,,2024,True,normal,4,Marseille
1802,18915939.0,99.61,3.0,,2024,True,normal,4,Paris
1803,21694032.0,113.76,4.0,,2024,True,normal,4,Lyon
1804,2890000.0,17.0,1.0,,2024,False,normal,3,Marseille
1805,2992000.0,17.6,1.0,,2024,False,normal,3,Marseille
1806,3060000.0,18.0,1.0,,2024,False,normal,3,Marseille
1807,3400000.0,25.0,1.0,,2024,False,low,2,Marseille
1808,4190940.0,19.9,1.0,,2024,False,high,4,Lyon
1809,4400000.0,20.0,1.0,,2024,False,high,4,Lyon
1810,4831050.0,21.5,1.0,,2024,False,high,4,Lyon
1811,5289720.0,20.4,1.0,,2024,False,high,4,Paris
1812,5300000.0,35.0,1.0,0.0,2024,False,normal,3,Paris
1813,5376843.0,20.39,1.0,,2024,False,high,4,Lyon
1814,5411506.0,20.39,1.0,,2024,False,high,4,Paris
1815,5700000.0,31.0,1.0,0.0,2024,False,normal,3,Paris
1816,5800000.0,32.5,1.0,,2024,False,normal,3,Paris
1817,5843860.0,22.22,1.0,,2024,False,high,4,Marseille
1818,6036881.0,20.17,1.0,,2024,False,high,4,Marseille
1819,6152880.0,24.81,1.0,1.0,2024,False,high,4,Paris
1820,6297500.0,27.5,1.0,,2024,False,high,4,Paris
1821,6205074.0,24.06,1.0,,2024,True,high,4,Paris
1822,6206964.0,29.67,1.0,,2024,False,high,4,Paris
1823,6300000.0,35.8,1.0,1.0,2024,False,normal,3,Lyon
1824,6390000.0,35.0,1.0,,2024,False,normal,3,Paris
1825,6419495.0,27.73,1.0,,2024,False,high,4,Paris
1826,6500000.0,32.4,1.0,,2024,False,high,4,Paris
1827,6584559.0,31.49,1.0,,2024,False,high,4,Paris
1828,6611544.0,30.78,1.0,,2024,False,high,4,Paris
1829,6730150.0,27.47,1.0,,2024,False,high,4,Paris
1830,6755070.0,39.9,1.0,,2024,False,normal,3,Paris
1831,6751968.0,29.28,1.0,,2024,False,high,4,Lyon
1832,6896050.0,42.7,1.0,,2024,True,normal,4,Paris
1833,6863220.0,41.9,1.0,,2024,False,normal,3,Marseille
1834,6900000.0,38.7,1.0,1.0,2024,False,normal,3,Paris
1835,6999000.0,44.5,2.0,,2024,True,normal,4,Paris
1836,7000000.0,35.6,1.0,0.0,2024,False,normal,3,Paris
1837,7179480.0,44.4,1.0,,2024,True,normal,4,Paris
1838,7180002.0,33.21,1.0,,2024,False,high,4,Paris
1839,7200000.0,39.0,1.0,0.0,2024,False,normal,3,Paris
1840,7250000.0,40.0,1.0,,2024,False,normal,3,Marseille
1841,7342542.0,35.94,1.0,,2024,True,high,4,Paris
1842,7399240.0,45.2,1.0,,2024,False,normal,3,Marseille
1843,7375200.0,42.0,1.0,,2024,False,normal,3,Paris
1844,7413340.0,34.1,1.0,,2024,True,high,4,Marseille
1845,7545395.0,39.65,1.0,1.0,2024,True,normal,4,Lyon
1846,7592024.0,37.51,1.0,,2024,False,high,4,Paris
1847,61000000.0,122.0,1.0,,2024,True,scam,2,Paris
1848,7729734.0,38.98,1.0,,2024,False,normal,3,Marseille
1849,7748650.0,34.06,1.0,,2024,False,high,4,Paris
1850,7700000.0,39.0,2.0,,2024,False,normal,3,Paris
1851,7650707.0,27.73,1.0,,2024,False,high,4,Lyon
1852,7650000.0,52.5,2.0,0.0,2024,False,low,2,Marseille
1853,7787138.0,41.18,1.0,,2024,False,normal,3,Paris
1854,7989800.0,36.4,1.0,,2024,False,high,4,Lyon
1855,7997616.0,38.88,1.0,,2024,False,high,4,Marseille
1856,7997080.0,33.8,1.0,,2024,False,high,4,Paris
1857,8049500.0,37.88,1.0,,2024,False,high,4,Lyon
1858,8144364.0,38.04,1.0,,2024,False,high,4,Paris
1859,8065433.0,39.79,1.0,,2024,False,high,4,Paris
1860,8133020.0,38.6,1.0,,2024,False,high,4,Paris
1861,8164756.0,40.54,1.0,,2024,True,high,4,Paris
1862,8244841.0,42.13,1.0,1.0,2024,False,normal,3,Paris
1863,8238272.0,39.76,1.0,,2024,False,high,4,Paris
1864,8229168.0,39.87,1.0,,2024,True,high,4,Paris
1865,8283087.0,43.1,1.0,1.0,2024,False,normal,3,Paris
1866,8280272.0,36.19,1.0,,2024,True,high,4,Paris
1867,8270119.0,42.13,1.0,1.0,2024,False,normal,3,Paris
1868,8380385.0,40.3,1.0,1.0,2024,False,high,4,Marseille
1869,8303400.0,42.0,1.0,1.0,2024,False,normal,3,Paris
1870,8389920.0,52.8,2.0,,2024,False,normal,3,Paris
1871,8369724.0,46.68,2.0,,2024,True,normal,4,Paris
1872,8452440.0,39.87,1.0,,2024,False,high,4,Paris
1873,8400000.0,46.0,2.0,,2024,True,normal,4,Marseille
1874,8500000.0,42.7,2.0,1.0,2024,False,normal,3,Paris
1875,8546356.0,31.01,1.0,1.0,2024,False,high,4,Marseille
1876,8500000.0,36.0,1.0,,2024,True,high,4,Paris
1877,8600000.0,49.4,3.0,1.0,2024,False,normal,4,Paris
1878,8579600.0,44.5,1.0,1.0,2024,False,normal,3,Marseille
1879,8700000.0,63.0,2.0,0.0,2024,False,low,2,Paris
1880,8700000.0,34.0,1.0,1.0,2024,False,high,4,Paris
1881,8650720.0,41.6,1.0,1.0,2024,False,high,4,Paris
1882,8733956.0,40.51,1.0,1.0,2024,False,high,4,Lyon
1883,8665254.0,38.98,1.0,,2024,True,high,4,Marseille
1884,8781940.0,57.7,2.0,,2024,True,normal,4,Marseille
1885,8752962.0,44.14,1.0,1.0,2024,True,normal,4,Marseille
1886,8790000.0,38.4,1.0,,2024,True,high,4,Lyon
1887,8843550.0,55.1,2.0,,2024,False,normal,3,Paris
1888,8862980.0,41.3,1.0,,2024,False,high,4,Paris
1889,8806170.0,52.7,2.0,,2024,True,normal,4,Lyon
1890,8888000.0,40.0,1.0,,2024,False,high,4,Paris
1891,8850000.0,58.0,2.0,0.0,2024,True,normal,4,Paris
1892,8900000.0,44.5,2.0,1.0,2024,True,high,4,Paris
1893,39999000.0,80.0,4.0,,2024,True,high,5,Marseille
1894,9163130.0,55.1,2.0,,2024,False,normal,3,Paris
1895,9186013.0,55.5,2.0,,2024,False,normal,3,Marseille
1896,9204300.0,63.0,2.0,,2024,False,low,2,Paris
1897,9343458.0,48.74,2.0,,2024,True,normal,4,Lyon
1898,9270503.0,49.39,2.0,1.0,2024,True,normal,4,Paris
1899,9416568.0,48.74,2.0,,2024,False,normal,3,Marseille
1900,9442450.0,63.5,2.0,,2024,False,low,2,Paris
1901,9500000.0,60.1,3.0,0.0,2024,True,normal,4,Paris
1902,9494552.0,48.74,2.0,,2024,False,normal,3,Paris
1903,9540832.0,53.48,2.0,,2024,True,normal,4,Paris
1904,9466030.0,49.9,2.0,,2024,True,normal,4,Paris
1905,9484089.0,49.89,2.0,,2024,False,normal,3,Lyon
1906,9500000.0,64.6,3.0,,2024,False,low,3,Paris
1907,9602871.0,51.27,2.0,,2024,False,normal,3,Lyon
1908,9692298.0,53.46,2.0,,2024,True,normal,4,Lyon
1909,9653070.0,53.45,2.0,,2024,True,normal,4,Marseille
1910,9650000.0,52.0,2.0,0.0,2024,False,normal,3,Marseille
1911,9697644.0,53.46,2.0,,2024,False,normal,3,Paris
1912,9700000.0,50.0,2.0,,2024,False,normal,3,Marseille
1913,9893841.0,51.29,2.0,,2024,True,normal,4,Marseille
1914,9888768.0,42.92,1.0,,2024,True,high,4,Lyon
1915,9950000.0,60.0,3.0,0.0,2024,True,normal,4,Lyon
1916,10106850.0,54.75,2.0,,2024,False,normal,3,Paris
1917,10129080.0,58.89,2.0,,2024,False,normal,3,Lyon
1918,10071582.0,49.81,2.0,,2024,False,high,4,Paris
1919,10154320.0,48.4,2.0,,2024,False,high,4,Marseille
1920,10213078.0,59.4,2.0,,2024,False,normal,3,Paris
1921,10195395.0,54.55,2.0,,2024,False,normal,3,Paris
1922,10200000.0,40.0,1.0,0.0,2024,True,high,4,Paris
1923,10286430.0,51.1,2.0,,2024,False,high,4,Paris
1924,10300000.0,76.0,3.0,0.0,2024,True,low,4,Paris
1925,10431300.0,59.95,2.0,,2024,True,normal,4,Marseille
1926,10520505.0,54.09,2.0,1.0,2024,True,normal,4,Paris
1927,10499000.0,63.0,3.0,0.0,2024,True,normal,4,Paris
1928,39990000.0,72.7,2.0,,2024,True,scam,2,Paris
1929,10723830.0,60.45,2.0,,2024,True,normal,4,Paris
1930,10725591.0,60.29,2.0,,2024,True,normal,4,Paris
1931,10691408.0,41.96,1.0,1.0,2024,True,high,4,Paris
1932,10674196.0,60.58,2.0,,2024,True,normal,4,Paris
1933,10679088.0,60.13,2.0,,2024,True,normal,4,Paris
1934,10779916.0,61.18,2.0,,2024,False,normal,4,Marseille
1935,10784240.0,58.61,2.0,,2024,True,normal,4,Paris
1936,10845622.0,60.22,2.0,,2024,False,normal,4,Paris
1937,10786313.0,58.21,2.0,,2024,True,normal,4,Lyon
1938,10869600.0,56.0,2.0,,2024,True,normal,4,Paris
1939,11030140.0,55.4,2.0,,2024,False,normal,3,Marseille
1940,11178342.0,67.38,2.0,,2024,True,normal,4,Marseille
1941,11173760.0,53.72,2.0,1.0,2024,True,high,4,Lyon
1942,11205700.0,61.0,2.0,1.0,2024,True,normal,4,Marseille
1943,11200000.0,50.0,2.0,0.0,2024,False,high,4,Paris
1944,11277140.0,73.9,3.0,,2024,True,normal,4,Lyon
1945,11266140.0,61.8,2.0,,2024,False,normal,4,Marseille
1946,11362095.0,55.29,2.0,,2024,False,high,4,Lyon
1947,11336820.0,57.9,2.0,,2024,False,normal,3,Marseille
1948,11478584.0,59.66,2.0,,2024,False,normal,3,Paris
1949,11471524.0,62.21,2.0,,2024,False,normal,4,Paris
1950,11500000.0,50.3,2.0,1.0,2024,False,high,4,Lyon
1951,11500000.0,42.32,1.0,1.0,2024,False,high,4,Marseille
1952,11641760.0,60.32,2.0,,2024,True,normal,4,Marseille
1953,11577200.0,56.2,2.0,,2024,True,high,4,Paris
1954,11798740.0,63.4,2.0,,2024,True,normal,4,Paris
1955,11746920.0,63.6,2.0,,2024,True,normal,4,Lyon
1956,11781536.0,71.36,3.0,,2024,False,normal,4,Paris
1957,11900000.0,52.1,2.0,1.0,2024,False,high,4,Paris
1958,11990000.0,55.7,2.0,1.0,2024,True,high,4,Lyon
1959,12119589.0,57.63,2.0,,2024,False,high,4,Paris
1960,12029302.0,70.06,2.0,1.0,2024,False,normal,4,Lyon
1961,12080595.0,57.39,2.0,,2024,False,high,4,Marseille
1962,12000000.0,58.8,3.0,,2024,False,high,4,Paris
1963,12000000.0,58.0,3.0,0.0,2024,False,high,4,Paris
1964,12200000.0,42.22,1.0,1.0,2024,True,high,4,Paris
1965,12468365.0,60.97,2.0,,2024,True,high,5,Paris
1966,12438251.0,73.73,3.0,,2024,True,normal,4,Paris
1967,12547700.0,73.81,3.0,,2024,True,normal,4,Paris
1968,12599000.0,71.5,3.0,,2024,False,normal,4,Marseille
1969,12700000.0,74.0,3.0,1.0,2024,True,normal,4,Paris
1970,12690000.0,77.0,3.0,,2024,True,normal,4,Paris
1971,12877000.0,79.0,3.0,,2024,True,normal,4,Lyon
1972,12866136.0,70.23,2.0,,2024,False,normal,4,Lyon
1973,12944448.0,72.64,2.0,,2024,False,normal,4,Paris
1974,12987450.0,73.5,2.0,,2024,True,normal,4,Marseille
1975,13106360.0,62.8,2.0,,2024,False,high,4,Paris
1976,13000000.0,59.0,2.0,0.0,2024,True,high,4,Marseille
1977,13000000.0,50.4,1.0,,2024,True,high,4,Paris
1978,13200000.0,76.0,3.0,,2024,False,normal,4,Marseille
1979,13246280.0,78.8,3.0,1.0,2024,True,normal,4,Paris
1980,13282419.0,78.27,3.0,,2024,True,normal,4,Marseille
1981,13293972.0,61.89,2.0,,2024,True,high,5,Paris
1982,13357500.0,75.0,2.0,1.0,2024,True,normal,4,Paris
1983,13347061.0,63.77,2.0,,2024,True,high,5,Paris
1984,13311064.0,77.48,3.0,,2024,True,normal,4,Marseille
1985,13399044.0,80.33,3.0,,2024,False,normal,4,Paris
1986,13545860.0,82.9,3.0,1.0,2024,False,normal,4,Marseille
1987,13491165.0,69.15,3.0,,2024,False,normal,4,Marseille
1988,13600000.0,75.2,3.0,,2024,False,normal,4,Paris
1989,13669647.0,74.01,2.0,,2024,True,normal,4,Paris
1990,13839121.0,73.73,3.0,,2024,True,normal,4,Paris
1991,14000000.0,108.0,4.0,,2024,True,low,4,Paris
1992,14038158.0,77.86,3.0,1.0,2024,True,normal,4,Marseille
1993,14170408.0,78.16,3.0,,2024,True,normal,4,Marseille
1994,14338566.0,78.87,2.0,,2024,False,normal,4,Paris
1995,14440060.0,97.7,3.0,,2024,False,low,3,Marseille
1996,14400000.0,40.0,1.0,0.0,2024,False,high,4,Paris
1997,14495140.0,80.35,2.0,,2024,False,normal,4,Paris
1998,14637360.0,85.2,3.0,,2024,False,normal,4,Marseille
1999,14586264.0,78.93,3.0,,2024,True,normal,4,Lyon
2000,14662296.0,82.28,3.0,,2024,True,normal,4,Lyon
2001,14576708.0,79.96,3.0,,2024,False,normal,4,Marseille
2002,14706120.0,85.8,3.0,,2024,True,normal,4,Lyon
2003,14800570.0,86.15,3.0,,2024,True,normal,4,Paris
2004,14822216.0,73.16,2.0,,2024,True,high,5,Marseille
2005,14859239.0,73.67,2.0,,2024,False,high,4,Lyon
2006,14900000.0,100.1,4.0,,2024,True,low,4,Lyon
2007,40408744.0,149.5,5.0,,2024,True,high,5,Lyon
2008,14800000.0,100.0,4.0,,2024,False,low,3,Paris
2009,15053460.0,84.57,3.0,,2024,True,normal,4,Paris
2010,15057600.0,94.11,3.0,,2024,False,normal,4,Paris
2011,15200000.0,88.2,2.0,0.0,2024,True,normal,4,Paris
2012,15103341.0,81.07,2.0,1.0,2024,False,normal,4,Paris
2013,15300000.0,98.9,4.0,0.0,2024,False,normal,4,Paris
2014,15300900.0,81.0,3.0,,2024,True,normal,4,Marseille
2015,15312480.0,83.22,3.0,1.0,2024,False,normal,4,Lyon
2016,15336096.0,89.58,3.0,,2024,False,normal,4,Paris
2017,15594000.0,77.97,2.0,1.0,2024,True,high,5,Paris
2018,15469285.0,93.47,3.0,,2024,False,normal,4,Paris
2019,15800000.0,59.5,2.0,1.0,2024,True,high,4,Paris
2020,15942680.0,80.6,3.0,1.0,2024,True,normal,4,Marseille
2021,16327553.0,97.13,3.0,1.0,2024,False,normal,4,Paris
2022,16386947.0,89.89,3.0,,2024,False,normal,4,Paris
2023,16446646.0,93.82,3.0,,2024,True,normal,4,Paris
2024,16427133.0,91.11,3.0,,2024,False,normal,4,Marseille
2025,16500000.0,84.0,3.0,,2024,True,normal,4,Paris
2026,16688000.0,56.0,2.0,1.0,2024,False,high,4,Paris
2027,16722550.0,84.5,2.0,1.0,2024,True,normal,4,Paris
2028,16714224.0,84.93,3.0,1.0,2024,True,normal,4,Paris
2029,16919010.0,84.3,3.0,1.0,2024,True,high,5,Lyon
2030,17194750.0,65.82,2.0,1.0,2024,True,high,5,Marseille
2031,17159448.0,91.86,3.0,1.0,2024,True,normal,4,Paris
2032,17340081.0,51.68,1.0,,2024,True,high,4,Paris
2033,17345085.0,96.63,3.0,,2024,True,normal,4,Paris
2034,17746680.0,88.8,3.0,1.0,2024,False,normal,4,Lyon
2035,17666280.0,94.98,3.0,,2024,True,normal,4,Paris
2036,18086851.0,72.89,2.0,1.0,2024,False,high,4,Lyon
2037,17932648.0,66.4,3.0,1.0,2024,False,high,5,Paris
2038,18285723.0,88.51,3.0,0.0,2024,True,high,5,Paris
2039,18245396.0,118.94,3.0,,2024,True,normal,4,Marseille
2040,18266238.0,59.38,2.0,,2024,True,high,4,Paris
2041,18200000.0,86.0,3.0,1.0,2024,False,high,5,Paris
2042,40838000.0,74.3,2.0,,2024,True,scam,2,Paris
2043,18700000.0,66.3,2.0,,2024,True,high,5,Lyon
2044,18874968.0,95.28,3.0,,2024,True,normal,4,Paris
2045,19031100.0,96.36,3.0,,2024,False,normal,4,Lyon
2046,19125419.0,84.53,3.0,2.0,2024,True,high,5,Paris
2047,19142213.0,65.23,2.0,0.0,2024,False,high,4,Lyon
2048,19137480.0,126.32,3.0,1.0,2024,True,normal,4,Lyon
2049,19100000.0,105.0,4.0,1.0,2024,False,normal,4,Lyon
2050,19344564.0,83.65,3.0,2.0,2024,True,high,5,Marseille
2051,19961595.0,62.97,2.0,0.0,2024,True,high,5,Marseille
2052,20151157.0,86.41,3.0,0.0,2024,True,high,5,Marseille
2053,20118958.0,61.41,1.0,1.0,2024,True,high,5,Marseille
2054,20037282.0,83.39,3.0,2.0,2024,True,high,5,Paris
2055,20649154.0,64.01,2.0,0.0,2024,False,high,4,Paris
2056,20900000.0,80.0,3.0,0.0,2024,True,high,5,Paris
2057,21950000.0,86.2,3.0,1.0,2024,True,high,5,Paris
2058,22133976.0,67.03,2.0,,2024,True,high,5,Lyon
2059,22696080.0,87.25,3.0,2.0,2024,True,high,5,Paris
2060,23889907.0,78.03,2.0,1.0,2024,True,high,5,Paris
2061,23824716.0,83.3,3.0,1.0,2024,True,high,5,Paris
2062,23786862.0,85.22,3.0,2.0,2024,True,high,5,Lyon
2063,24737127.0,79.74,2.0,0.0,2024,True,high,5,Paris
2064,24799000.0,98.9,3.0,,2024,True,high,5,Paris
2065,25371122.0,112.52,3.0,,2024,False,high,5,Paris
2066,26874787.0,114.3,4.0,0.0,2024,True,high,5,Paris
2067,27000000.0,140.79,3.0,,2024,True,normal,4,Lyon
2068,27901470.0,92.81,3.0,,2024,True,high,5,Marseille
2069,28500000.0,103.03,3.0,,2024,True,high,5,Marseille
2070,28440043.0,97.87,3.0,,2024,True,high,5,Paris
2071,29239683.0,97.33,3.0,,2024,False,high,5,Marseille
